,station_id,station_lat,station_lon,station_domain,early_late,early_days,late_days,both_days
3329,USC00336645,40.1525,-84.2372,6,1,9862,,
3330,USC00336697,40.0553,-84.3581,6,3,10958,9862,20820
3331,USC00338332,39.9528,-84.1689,6,1,10958,,
3332,USC00338642,40.2211,-84.4956,6,1,10958,,
3333,USC00338990,39.8731,-84.6556,6,1,10958,,
3334,USC00390281,44.3631,-97.1703,6,,,,
3335,USC00391032,43.5525,-97.5017,6,2,,9862,
3336,USC00391076,44.325,-96.7686,6,3,10958,10958,21916
3337,USC00391102,44.5547,-97.4686,6,,,,
3338,USC00391354,43.6333,-97.3,6,1,10958,,
3339,USC00391392,43.3111,-96.5878,6,1,10226,,
3340,USC00391519,44.7269,-97.0261,6,1,10958,,
3341,USC00391579,43.0428,-96.9033,6,3,10227,10958,21185
3342,USC00391851,43.7847,-96.9275,6,,,,
3343,USC00392302,44.3825,-97.5497,6,3,10958,10593,21551
3344,USC00392984,44.0517,-96.5928,6,3,10958,10958,21916
3345,USC00394037,44.0122,-97.5317,6,1,9861,,
3346,USC00395090,43.9906,-97.0922,6,2,,9861,
3347,USC00395228,43.4208,-97.2539,6,3,10593,9862,20455
3348,USC00395481,43.2358,-97.5714,6,3,10958,10958,21916
3349,USC00395733,43.705,-97.1878,6,,,,
3350,USC00397457,43.6589,-97.4475,6,,,,
3351,USC00399042,44.0083,-97.0042,6,1,10958,,
3352,USC00470045,42.6375,-89.0642,6,2,,10958,
3353,USC00470124,44.3269,-91.9194,6,3,10958,10958,21916
3354,USC00470175,45.3011,-92.3631,6,3,10958,10958,21916
3355,USC00470273,43.0411,-89.4286,6,2,,10593,
3356,USC00470307,43.3333,-89.3667,6,,,,
3357,USC00470308,43.3042,-89.3453,6,,,,
3358,USC00470486,44.9633,-92.3906,6,3,9862,10958,20820
3359,USC00470516,43.4583,-89.7269,6,3,10958,10958,21916
3360,USC00470645,43.4428,-88.8453,6,2,,10958,
3361,USC00470696,42.5039,-89.0311,6,2,,10958,
3362,USC00470892,42.8122,-89.8622,6,,,,
3363,USC00470929,42.9511,-89.7903,6,,,,
3364,USC00471078,42.6181,-89.3867,6,3,10593,10958,21551
3365,USC00471205,42.6508,-88.2544,6,3,10593,10958,21551
3366,USC00471213,43.4667,-88.7,6,,,,
3367,USC00471280,43.7447,-90.7783,6,,,,
3368,USC00471416,43.0597,-89.4819,6,2,,10958,
3369,USC00471667,42.5492,-88.8756,6,3,10228,10958,21186
3370,USC00471913,42.6,-90.4236,6,,,,
3371,USC00471970,43.6561,-89.2028,6,1,10227,,
3372,USC00472001,42.6783,-90.1064,6,1,10958,,
3373,USC00472165,44.1331,-91.5511,6,1,10593,,
3374,USC00472173,42.9608,-90.1161,6,3,10958,9862,20820
3375,USC00472507,43.8,-88.6333,6,1,10593,,
3376,USC00472556,44.7303,-92.4586,6,2,,10593,
3377,USC00472839,43.7953,-88.4533,6,3,10958,10592,21550
3378,USC00472869,42.905,-88.8589,6,3,10593,10958,21551
3379,USC00472996,44.0744,-91.3872,6,1,9862,,
3380,USC00473022,43.3144,-90.8486,6,2,,10592,
3381,USC00473038,43.5706,-91.2294,6,3,10958,10958,21916
3382,USC00473058,43.2389,-88.1222,6,3,10958,10958,21916
3383,USC00473214,43.7667,-89.3,6,,,,
3384,USC00473453,43.3317,-88.4117,6,3,9862,10227,20089
3385,USC00473649,43.65,-90.3333,6,,,,
3386,USC00473654,43.6542,-90.3339,6,,,,
3387,USC00473756,43.4389,-88.6314,6,2,,10958,
3388,USC00473979,42.6667,-89.0167,6,1,10958,,
3389,USC00474174,42.5608,-87.8156,6,3,10958,10593,21551
3390,USC00474375,43.8167,-91.25,6,,,,
3391,USC00474379,43.8122,-91.2578,6,,,,
3392,USC00474404,43.5733,-90.6319,6,2,,10593,
3393,USC00474457,42.6006,-88.4253,6,1,10593,,
3394,USC00474482,43.0803,-88.8967,6,1,10593,,
3395,USC00474546,42.8278,-90.7889,6,3,10593,10958,21551
3396,USC00474937,43.2117,-91.0986,6,3,10958,10958,21916
3397,USC00474966,43.0833,-89.4,6,,,,
3398,USC00475148,42.5058,-89.7572,6,,,,
3399,USC00475474,43.0722,-88.0294,6,3,10958,10227,21185
3400,USC00475484,43.0333,-87.9,6,,,,
3401,USC00475573,42.5992,-89.6669,6,3,10958,10227,21185
3402,USC00475581,43.7806,-89.3169,6,2,,10958,
3403,USC00475718,43.1772,-90.4272,6,1,10593,,
3404,USC00476200,43.1003,-88.5036,6,3,10593,10958,21551
3405,USC00476280,43.7194,-90.53,6,2,,10592,
3406,USC00476330,44.0206,-88.5578,6,3,10958,10592,21550
3407,USC00476646,42.7489,-90.4656,6,1,10958,,
3408,USC00476718,43.5306,-89.4369,6,3,10958,10958,21916
3409,USC00476827,43.0514,-91.135,6,3,10958,10958,21916
3410,USC00476838,43.31,-89.7283,6,1,10958,,
3411,USC00476922,42.7022,-87.7861,6,3,9863,10593,20456
3412,USC00477052,43.5231,-90.0003,6,1,10593,,
3413,USC00477158,43.3314,-90.3889,6,1,10958,,
3414,USC00477209,43.8864,-88.7444,6,1,10593,,
3415,USC00477226,44.8544,-92.6122,6,3,10958,9862,20820
3416,USC00477997,43.9364,-90.8164,6,1,10592,,
3417,USC00478080,44.8411,-92.2456,6,,,,
3418,USC00478164,43.1342,-90.8372,6,,,,
3419,USC00478229,42.9108,-89.2133,6,1,10593,,
3420,USC00478589,43.9994,-91.4378,6,3,10227,10958,21185
3421,USC00478723,42.6903,-88.0336,6,3,10593,10958,21551
3422,USC00478827,43.5594,-90.8761,6,3,10958,9862,20820
3423,USC00478919,43.1742,-88.7364,6,3,10958,10958,21916
3424,USC00478937,43.0064,-88.2492,6,3,10958,10227,21185
3425,USC00479046,43.0175,-88.0017,6,1,10593,,
3426,USC00479050,43.3681,-88.0858,6,1,10592,,
3427,USC00479062,43.675,-90.8078,6,,,,
3428,USC00479190,42.8508,-88.7247,6,3,10958,10958,21916
3429,USC00479226,42.5833,-88.5333,6,,,,
3430,USC00479319,43.6089,-89.7667,6,3,10958,10958,21916
3431,USW00003816,37.0683,-88.7719,6,3,10958,10958,21916
3432,USW00003919,38.8,-97.65,6,1,10593,,
3433,USW00003928,37.6544,-97.4425,6,3,9862,10958,20820
3434,USW00003936,39.1353,-96.6778,6,,,,
3435,USW00003945,38.8169,-92.2183,6,2,,10593,
3436,USW00003947,39.2972,-94.7306,6,2,,10958,
3437,USW00003966,38.6572,-90.6558,6,,,,
3438,USW00013802,38.52,-89.8467,6,3,10958,10958,21916
3439,USW00013920,38.9503,-95.6639,6,,,,
3440,USW00013981,37.6703,-95.4842,6,3,10958,9862,20820
3441,USW00013982,39.8,-93.55,6,1,10227,,
3442,USW00013984,39.5514,-97.6508,6,2,,10958,
3443,USW00013988,39.1208,-94.5969,6,2,,10228,
3444,USW00013989,38.3306,-96.1897,6,1,10592,,
3445,USW00013991,39.1342,-93.2225,6,2,,10592,
3446,USW00013992,38.9167,-91.45,6,1,10227,,
3447,USW00013993,39.7736,-94.9233,6,,,,
3448,USW00013994,38.7525,-90.3736,6,3,10958,10958,21916
3449,USW00013996,39.0725,-95.6261,6,3,10958,10958,21916
3450,USW00013998,37.6833,-97.35,6,,,,
3451,USW00014806,40.3131,-88.1594,6,3,10593,10593,21186
3452,USW00014834,41.55,-88.0833,6,,,,
3453,USW00014835,40.4122,-86.9369,6,3,10593,10228,20821
3454,USW00014837,43.1406,-89.3453,6,3,10958,10958,21916
3455,USW00014839,42.955,-87.9044,6,3,10958,10958,21916
3456,USW00014842,40.6675,-89.6839,6,3,10958,10958,21916
3457,USW00014874,40.7167,-89.6,6,,,,
3458,USW00014920,43.8789,-91.2528,6,3,10958,10958,21916
3459,USW00014921,43.2119,-90.1814,6,1,10958,,
3460,USW00014922,44.8831,-93.2289,6,3,10958,10958,21916
3461,USW00014923,41.4653,-90.5233,6,3,10958,10958,21916
3462,USW00014925,43.9042,-92.4917,6,3,10958,10958,21916
3463,USW00014927,44.9319,-93.0556,6,,,,
3464,USW00014931,40.7833,-91.1253,6,3,9861,9862,19723
3465,USW00014932,41.5167,-90.5667,6,1,10592,,
3466,USW00014933,41.5339,-93.6531,6,3,10958,10958,21916
3467,USW00014937,41.6328,-91.5431,6,,,,
3468,USW00014938,40.0972,-92.5433,6,,,,
3469,USW00014939,40.8508,-96.7475,6,2,,10958,
3470,USW00014940,43.1544,-93.3269,6,3,10958,10958,21916
3471,USW00014942,41.3103,-95.8992,6,3,10958,10958,21916
3472,USW00014944,43.5878,-96.7289,6,3,10958,10958,21916
3473,USW00014945,40.4344,-95.3883,6,1,9862,,
3474,USW00014946,44.9047,-97.1494,6,3,10958,9862,20820
3475,USW00014950,41.1078,-92.4467,6,3,10958,10592,21550
3476,USW00014971,40.8233,-96.7025,6,,,,
3477,USW00014990,41.8833,-91.7167,6,3,9862,10958,20820
3478,USW00014992,44.5483,-95.0803,6,1,10958,,
3479,USW00074401,39.8167,-94.85,6,,,,
3480,USW00093819,39.7075,-86.2803,6,3,10958,10958,21916
3481,USW00093822,39.8447,-89.6839,6,3,10958,10958,21916
3482,USW00093909,38.8317,-94.8897,6,,,,
3483,USW00093958,38.95,-92.3333,6,,,,
3484,USW00093963,38.6289,-90.1797,6,,,,
3485,USW00093972,39.1,-94.5833,6,,,,
3486,USW00093989,39.9369,-91.1919,6,3,10958,10958,21916
3487,USW00093994,39.6833,-91.3333,6,,,,
3488,USW00094822,42.1928,-89.0931,6,3,10958,10958,21916
3489,USW00094895,40.2342,-85.3936,6,2,,9862,
3490,USW00094908,42.3978,-90.7036,6,3,10958,10958,21916
3491,USW00094910,42.5544,-92.4011,6,3,10958,10958,21916
3492,USW00094918,41.3536,-96.0233,6,,,,
3493,USW00094957,40.0803,-95.5919,6,3,10958,10958,21916
3494,USC00011099,34.9786,-85.8008,7,,,,
3495,USC00090746,34.9194,-84.8322,7,1,10593,,
3496,USC00090969,34.8544,-83.9444,7,1,10958,,
3497,USC00091982,34.8878,-83.3967,7,1,10592,,
3498,USC00092006,34.5858,-83.7658,7,3,10958,10593,21551
3499,USC00092475,34.5069,-84.0208,7,1,10958,,
3500,USC00093115,34.6936,-84.4936,7,1,10958,,
3501,USC00094230,34.6997,-83.7261,7,2,,10958,
3502,USC00094648,34.4758,-84.4461,7,1,10592,,
3503,USC00098740,34.5786,-83.3319,7,3,10958,10958,21916
3504,USC00110055,38.3778,-88.0569,7,1,10228,,
3505,USC00111296,38.1497,-88.2244,7,1,10958,,
3506,USC00111302,38.0733,-88.1805,7,2,,10227,
3507,USC00112931,38.3806,-88.3264,7,3,10958,10958,21916
3508,USC00114957,38.7239,-87.7197,7,,,,
3509,USC00115888,38.4106,-87.7578,7,,,,
3510,USC00115893,38.45,-87.7833,7,,,,
3511,USC00116159,38.9136,-88.1183,7,1,10593,,
3512,USC00116446,38.7003,-88.0817,7,2,,10592,
3513,USC00117603,38.9364,-88.0228,7,1,10958,,
3514,USC00117859,37.6978,-88.1336,7,1,10958,,
3515,USC00120545,38.85,-86.5,7,,,,
3516,USC00120550,38.8397,-86.5217,7,1,10958,,
3517,USC00120852,38.0303,-87.2736,7,2,,10958,
3518,USC00121030,39.4239,-85.0144,7,1,10592,,
3519,USC00121197,39.05,-85.55,7,,,,
3520,USC00121256,37.8994,-86.7072,7,2,,10228,
3521,USC00121747,39.1661,-85.9228,7,3,10958,10958,21916
3522,USC00121814,38.2181,-86.1183,7,2,,10593,
3523,USC00121869,38.8725,-86.835,7,1,10228,,
3524,USC00121998,37.8333,-87.6667,7,,,,
3525,USC00122309,38.4558,-86.6983,7,2,,9862,
3526,USC00122549,38.8,-87.2333,7,1,10958,,
3527,USC00122660,38.2789,-86.4683,7,,,,
3528,USC00122725,38,-86,7,,,,
3529,USC00122731,37.965,-87.5731,7,1,10958,,
3530,USC00122733,37.9667,-87.5833,7,,,,
3531,USC00122816,38.9756,-85.1028,7,,,,
3532,USC00123104,38.8672,-87.3083,7,,,,
3533,USC00123915,38.5667,-85.7667,7,,,,
3534,USC00124168,38.2667,-86.95,7,,,,
3535,USC00124372,38.3856,-86.9406,7,,,,
3536,USC00124382,38.2833,-85.75,7,,,,
3537,USC00124407,38.2667,-87.75,7,1,9862,,
3538,USC00124900,38.1833,-86.3333,7,,,,
3539,USC00125237,38.7369,-85.3942,7,2,,10592,
3540,USC00125322,38.3756,-86.3397,7,,,,
3541,USC00125381,38.7833,-84.9667,7,,,,
3542,USC00125541,38.7914,-86.2097,7,,,,
3543,USC00125873,39.1167,-85.1,7,,,,
3544,USC00126001,37.9286,-87.8956,7,1,10958,,
3545,USC00126151,37.9325,-87.3744,7,3,10958,10958,21916
3546,USC00126179,38.1342,-87.9481,7,1,10227,,
3547,USC00126435,39.0017,-85.5997,7,1,10228,,
3548,USC00126705,38.5556,-86.4858,7,1,10593,,
3549,USC00126872,38.465,-87.2658,7,1,10592,,
3550,USC00127125,38.3567,-87.5906,7,3,10593,10958,21551
3551,USC00127724,38.1642,-86.8094,7,,,,
3552,USC00127755,38.6158,-86.0856,7,,,,
3553,USC00127875,38.6886,-85.785,7,1,10958,,
3554,USC00127935,38.9822,-85.8989,7,1,10958,,
3555,USC00128036,38.5528,-86.7944,7,3,10958,10227,21185
3556,USC00128698,37.9531,-86.7747,7,3,10958,9862,20820
3557,USC00129080,38.7436,-85.0761,7,,,,
3558,USC00129112,38.6786,-87.4633,7,1,10958,,
3559,USC00129113,38.7386,-87.4878,7,2,,10958,
3560,USC00129253,38.6489,-87.1989,7,1,10593,,
3561,USC00129605,38.7669,-86.6847,7,3,10958,10227,21185
3562,USC00150012,37.2317,-86.6867,7,2,,10958,
3563,USC00150031,37.9167,-86.5667,7,,,,
3564,USC00150063,36.6897,-85.1411,7,1,9863,,
3565,USC00150155,38.2667,-85.5333,7,,,,
3566,USC00150254,38.4536,-82.6131,7,1,10593,,
3567,USC00150381,36.8825,-83.8819,7,1,10593,,
3568,USC00150389,37.8,-85.4667,7,,,,
3569,USC00150397,37.8194,-85.3847,7,3,10592,10958,21550
3570,USC00150422,36.8978,-86.1247,7,2,,10593,
3571,USC00150450,36.8583,-83.3303,7,1,10227,,
3572,USC00150481,37.6,-83.7,7,,,,
3573,USC00150490,37.4533,-86.9117,7,1,10592,,
3574,USC00150619,37.5733,-84.2908,7,1,10227,,
3575,USC00150624,37.5667,-84.3333,7,1,10958,,
3576,USC00150630,37.9161,-85.6572,7,,,,
3577,USC00150700,36.7833,-83.5167,7,,,,
3578,USC00150804,38.4233,-83.9983,7,,,,
3579,USC00150875,37.7436,-85.7483,7,,,,
3580,USC00150904,36.9986,-86.4275,7,3,10228,10593,20821
3581,USC00150940,37.495,-85.1517,7,,,,
3582,USC00150978,39.05,-84.4167,7,,,,
3583,USC00151046,37.2,-86.2667,7,,,,
3584,USC00151047,37.2,-86.2667,7,,,,
3585,USC00151080,37.3417,-83.4706,7,,,,
3586,USC00151120,37.2167,-82.5833,7,1,9862,,
3587,USC00151137,36.7833,-85.4,7,1,10227,,
3588,USC00151156,36.9833,-84.6167,7,,,,
3589,USC00151227,37.5319,-87.2669,7,2,,9862,
3590,USC00151256,37.3167,-85.3667,7,1,10593,,
3591,USC00151294,37.4183,-86.5008,7,,,,
3592,USC00151345,38.6583,-85.1456,7,1,10958,,
3593,USC00151576,37.8617,-83.9228,7,2,,9862,
3594,USC00151640,36.8833,-83.0167,7,,,,
3595,USC00151663,36.9825,-87.7683,7,,,,
3596,USC00151704,37.7833,-84.1,7,1,10593,,
3597,USC00151725,37.0897,-85.3045,7,,,,
3598,USC00151998,38.3769,-84.3031,7,,,,
3599,USC00152040,37.6528,-84.7708,7,1,10958,,
3600,USC00152072,37.1594,-87.6881,7,,,,
3601,USC00152214,37.7858,-84.7078,7,,,,
3602,USC00152358,37.5806,-86.7769,7,,,,
3603,USC00152366,37.0833,-87,7,1,10958,,
3604,USC00152407,37.2667,-87.5167,7,,,,
3605,USC00152500,37.7117,-85.8306,7,,,,
3606,USC00152548,36.8078,-87.1531,7,,,,
3607,USC00152775,38.6872,-84.3586,7,1,9862,,
3608,USC00152791,38.1228,-83.5328,7,3,10958,10958,21916
3609,USC00152812,37.3922,-82.2583,7,,,,
3610,USC00152825,37.4333,-82.4167,7,,,,
3611,USC00152903,38.4503,-83.7355,7,,,,
3612,USC00152953,37.8953,-84.2631,7,1,10593,,
3613,USC00152961,37.4667,-88.1,7,1,10958,,
3614,USC00153006,36.7833,-83.75,7,,,,
3615,USC00153028,38.2022,-84.8825,7,1,10593,,
3616,USC00153036,36.6878,-86.5061,7,1,10593,,
3617,USC00153052,37.95,-83.6667,7,,,,
3618,USC00153194,38.2094,-84.5622,7,1,10227,,
3619,USC00153203,38.4169,-84.8819,7,1,10958,,
3620,USC00153241,36.9833,-85.9,7,1,10227,,
3621,USC00153246,37.0014,-85.9072,7,1,9862,,
3622,USC00153252,37.6011,-85.9067,7,,,,
3623,USC00153358,38.9833,-84.8333,7,,,,
3624,USC00153391,38.2922,-82.9747,7,,,,
3625,USC00153398,38.2514,-82.9886,7,,,,
3626,USC00153430,37.2572,-85.5011,7,1,10958,,
3627,USC00153435,37.2333,-85.55,7,1,9863,,
3628,USC00153443,38.6167,-82.85,7,,,,
3629,USC00153451,37.1833,-87.2167,7,,,,
3630,USC00153652,37.5333,-86.9,7,1,10958,,
3631,USC00153714,37.2472,-83.1817,7,3,10958,10958,21916
3632,USC00153741,37.55,-83.7667,7,1,10228,,
3633,USC00153762,37.7558,-87.6456,7,3,10958,9863,20821
3634,USC00153837,37.8167,-84.7167,7,1,10228,,
3635,USC00153929,37.5317,-85.735,7,,,,
3636,USC00153994,36.8492,-87.5206,7,1,10958,,
3637,USC00154093,37.15,-83.3667,7,,,,
3638,USC00154165,37.8833,-86.2833,7,,,,
3639,USC00154196,37.55,-83.3833,7,1,10593,,
3640,USC00154208,37.0056,-85.0617,7,,,,
3641,USC00154255,37.1614,-82.9364,7,,,,
3642,USC00154369,37.9397,-84.6597,7,1,10958,,
3643,USC00154595,38.4333,-85.3667,7,,,,
3644,USC00154620,37.6172,-84.5706,7,,,,
3645,USC00154703,37.5108,-86.2892,7,1,10593,,
3646,USC00154755,37.2508,-84.9328,7,1,9862,,
3647,USC00154825,37.75,-84.5833,7,1,10228,,
3648,USC00154848,38.6481,-82.8611,7,,,,
3649,USC00154857,38.4333,-84.9764,7,1,10958,,
3650,USC00154946,38.1086,-82.6028,7,1,10227,,
3651,USC00154949,38.2333,-85.7667,7,,,,
3652,USC00154955,38.2778,-85.7917,7,1,10958,,
3653,USC00155067,37.3475,-87.5239,7,3,10958,10227,21185
3654,USC00155097,37.1317,-86.1481,7,1,10958,,
3655,USC00155111,37.15,-83.8167,7,1,10958,,
3656,USC00155150,37.3442,-88.0658,7,2,,10593,
3657,USC00155243,38.6869,-83.7872,7,1,10958,,
3658,USC00155389,36.6086,-83.7144,7,1,10958,,
3659,USC00155438,37.45,-86.05,7,1,10593,,
3660,USC00155524,36.8667,-84.8275,7,1,10958,,
3661,USC00155640,38.0583,-83.9333,7,1,10958,,
3662,USC00155648,37.3542,-84.3369,7,,,,
3663,USC00155684,37.3347,-85.9503,7,1,10593,,
3664,USC00155834,37.2814,-86.2497,7,2,,10593,
3665,USC00156028,37.2669,-83.65,7,,,,
3666,USC00156033,38.9667,-84.3,7,,,,
3667,USC00156091,37.7828,-87.1183,7,1,10228,,
3668,USC00156096,37.7667,-87.0833,7,1,9862,,
3669,USC00156136,37.8175,-82.7883,7,2,,10958,
3670,USC00156155,37.2592,-86.9778,7,,,,
3671,USC00156170,38.2053,-84.2383,7,2,,10958,
3672,USC00156353,37.4833,-82.5167,7,1,9862,,
3673,USC00156575,37.1,-87.8833,7,,,,
3674,USC00156580,37.1244,-87.8672,7,2,,9861,
3675,USC00156595,37.3997,-87.7622,7,,,,
3676,USC00156624,37.5336,-83.3489,7,,,,
3677,USC00156679,37.6667,-83.95,7,1,9862,,
3678,USC00156805,37.7333,-84.3,7,,,,
3679,USC00156882,37.2167,-86.8936,7,1,9862,,
3680,USC00156988,37.6178,-86.5044,7,2,,10958,
3681,USC00157039,37.5333,-87.2667,7,,,,
3682,USC00157049,36.855,-86.8883,7,1,10593,,
3683,USC00157091,37.7,-85.9833,7,,,,
3684,USC00157121,37.9333,-84.8167,7,,,,
3685,USC00157134,37.7333,-83.0167,7,1,9862,,
3686,USC00157211,38.9667,-84.55,7,,,,
3687,USC00157215,36.7461,-86.2258,7,3,10958,10958,21916
3688,USC00157234,37.6031,-87.5222,7,,,,
3689,USC00157324,38.2,-85.2,7,1,10593,,
3690,USC00157334,38.0544,-85.6242,7,3,10227,10593,20820
3691,USC00157431,37.0875,-82.9925,7,2,,10958,
3692,USC00157441,37.8467,-83.6844,7,,,,
3693,USC00157508,37.1167,-84.6,7,,,,
3694,USC00157510,37.1167,-84.6167,7,1,10592,,
3695,USC00157604,37.7053,-85.2639,7,1,10593,,
3696,USC00157677,36.6736,-84.4792,7,,,,
3697,USC00157948,38.0144,-85.3714,7,1,10958,,
3698,USC00158179,38.0333,-84.85,7,1,10593,,
3699,USC00158197,37.7667,-87.95,7,,,,
3700,USC00158246,37.85,-84.45,7,1,9861,,
3701,USC00158259,38.5833,-83.3333,7,1,10228,,
3702,USC00158446,38.7744,-84.9667,7,2,,9861,
3703,USC00158486,37.4167,-84.6,7,1,10958,,
3704,USC00158551,37.9414,-83.3017,7,,,,
3705,USC00158706,36.7333,-84.1667,7,,,,
3706,USC00158709,36.7333,-84.15,7,,,,
3707,USC00158714,38.6408,-84.5592,7,1,10958,,
3708,USC00158724,37.6,-83.8333,7,1,9862,,
3709,USC00158807,36.8667,-85.15,7,,,,
3710,USC00158824,37.1853,-86.6336,7,1,10958,,
3711,USC00310184,35.2014,-83.8386,7,1,10958,,
3712,USC00310294,35.6092,-82.6119,7,,,,
3713,USC00310506,36.1617,-81.8742,7,1,10958,,
3714,USC00310724,35.5044,-82.5967,7,1,10593,,
3715,USC00310843,35.6072,-82.3594,7,1,10592,,
3716,USC00310901,36.1472,-81.7025,7,,,,
3717,USC00310977,36.2167,-81.6667,7,1,10592,,
3718,USC00310982,36.2139,-81.6456,7,2,,10958,
3719,USC00311055,35.2283,-82.7358,7,,,,
3720,USC00311164,35.4333,-83.45,7,,,,
3721,USC00311174,35.1833,-82.6167,7,,,,
3722,USC00311420,35.5453,-82.6986,7,2,,10227,
3723,USC00311441,35.5167,-82.85,7,1,10958,,
3724,USC00311564,35.6375,-83.0956,7,,,,
3725,USC00311624,35.8264,-82.1836,7,1,10958,,
3726,USC00312102,35.0603,-83.43,7,3,10958,10227,21185
3727,USC00312200,35.3117,-83.1747,7,3,10958,10958,21916
3728,USC00312837,35.5408,-82.6536,7,1,10958,,
3729,USC00313101,35.45,-82.4833,7,,,,
3730,USC00313106,35.4267,-82.5569,7,2,,9862,
3731,USC00313228,35.1803,-83.3931,7,1,10958,,
3732,USC00313455,36.35,-81.3833,7,1,10228,,
3733,USC00313565,36.0964,-81.8311,7,,,,
3734,USC00313976,35.3297,-82.4492,7,3,10593,10593,21186
3735,USC00314055,35.0564,-83.1983,7,2,,10593,
3736,USC00314260,35.8953,-82.8314,7,2,,9862,
3737,USC00314265,35.9,-82.8333,7,1,10228,,
3738,USC00314385,36.3119,-81.4589,7,1,10958,,
3739,USC00314496,36.4175,-81.4297,7,3,10958,10227,21185
3740,USC00314788,35.0967,-82.9508,7,,,,
3741,USC00315356,35.8033,-82.6658,7,3,10958,10958,21916
3742,USC00315796,35.65,-82.3167,7,,,,
3743,USC00315923,35.7586,-82.2711,7,2,,10958,
3744,USC00316001,35.0714,-83.9683,7,3,10958,10227,21185
3745,USC00316031,35.2667,-83.6833,7,,,,
3746,USC00316236,35.6631,-82.3444,7,3,10227,10958,21185
3747,USC00316341,35.49,-83.3136,7,,,,
3748,USC00316565,36.45,-81.6667,7,,,,
3749,USC00316805,35.2719,-82.6475,7,3,10958,10593,21551
3750,USC00317363,35,-83.1,7,,,,
3751,USC00317486,35.1369,-82.8203,7,3,10227,9862,20089
3752,USC00318158,36.4592,-81.1528,7,1,10593,,
3753,USC00318442,35.6,-82.3667,7,1,10593,,
3754,USC00318492,35.4478,-83.9389,7,1,10958,,
3755,USC00318694,36.4003,-81.3053,7,3,10958,10958,21916
3756,USC00318754,35.2333,-83.1333,7,1,9862,,
3757,USC00319123,35.7744,-83.0997,7,3,10958,10958,21916
3758,USC00319147,35.4867,-82.9681,7,3,10958,10958,21916
3759,USC00330083,40.0833,-82.6833,7,1,10592,,
3760,USC00330141,39.4,-81.9667,7,1,9862,,
3761,USC00330274,39.3833,-82.1833,7,,,,
3762,USC00330279,39.3225,-82.0994,7,1,10593,,
3763,USC00330430,39.9917,-81.185,7,1,10958,,
3764,USC00330563,40.3536,-83.7753,7,3,10593,10958,21551
3765,USC00330573,39.1167,-81.7428,7,,,,
3766,USC00330676,39.5475,-81.6283,7,,,,
3767,USC00330854,39.2667,-83.1667,7,1,10958,,
3768,USC00331057,39.9522,-82.4819,7,2,,10592,
3769,USC00331178,39.8167,-81.6,7,,,,
3770,USC00331197,40.0111,-81.5794,7,2,,10958,
3771,USC00331202,40.0833,-81.5833,7,,,,
3772,USC00331288,39.1469,-82.2194,7,,,,
3773,USC00331515,39.1547,-84.6233,7,,,,
3774,USC00331523,39.3333,-82.9667,7,,,,
3775,USC00331528,39.3744,-83.0036,7,,,,
3776,USC00331536,38.7975,-84.173,7,1,10958,,
3777,USC00331550,39.1169,-84.6961,7,,,,
3778,USC00331571,39.1,-84.5,7,,,,
3779,USC00331592,39.6103,-82.9556,7,3,10958,10958,21916
3780,USC00331642,40.2667,-81.2833,7,1,10958,,
3781,USC00331777,40.0603,-82.8942,7,2,,9862,
3782,USC00331778,40,-83.0167,7,,,,
3783,USC00331781,39.95,-83.1167,7,,,,
3784,USC00331783,39.9047,-82.92,7,1,10958,,
3785,USC00331858,40.2211,-82.0667,7,1,10958,,
3786,USC00331890,40.2403,-81.8711,7,3,10958,10226,21184
3787,USC00331905,40.3708,-81.7908,7,,,,
3788,USC00332067,39.7633,-84.1911,7,3,10958,10227,21185
3789,USC00332119,40.3175,-83.0739,7,1,10958,,
3790,USC00332626,39.5586,-82.4842,7,1,10958,,
3791,USC00332651,39.3478,-84.5897,7,2,,10592,
3792,USC00332766,39.1167,-84.7,7,,,,
3793,USC00332928,39.5536,-84.3189,7,1,10227,,
3794,USC00333029,38.8208,-82.1817,7,3,10958,9862,20820
3795,USC00333125,39.6667,-84.3333,7,,,,
3796,USC00333315,40.1,-82.5167,7,,,,
3797,USC00333478,39.4,-84.5833,7,,,,
3798,USC00333483,39.35,-84.5833,7,1,10958,,
3799,USC00333730,38.7833,-83.9667,7,1,10228,,
3800,USC00333758,39.2333,-83.6092,7,1,10958,,
3801,USC00333915,40.48,-83.8128,7,3,10592,10958,21550
3802,USC00333971,38.5333,-82.6833,7,1,10228,,
3803,USC00333987,40.1167,-83.4833,7,1,10958,,
3804,USC00334004,39.0792,-82.7064,7,1,10593,,
3805,USC00334238,39.3531,-84.2603,7,1,10958,,
3806,USC00334363,40.5167,-83.8833,7,1,10958,,
3807,USC00334378,39.7333,-82.6333,7,,,,
